StatSong: MountainMix.xm								
0	884	113491	1	3				113691
0	885	113491	1	4				113691
1	886	113491	1	3				113691
1	887	113491	1	4				113691
2	888	113491	1	3				113691
2	889	113491	1	4				113691


#Spelunker part 2								
0	890	114310	1	3				114510
1	891	114310	1	3				114510
2	892	114310	1	3				114510
0	893	115129	1	4				115329
1	894	115129	1	4				115329
2	895	115129	1	4				115329
0	896	115948	1	1				116148
1	897	115948	1	1				116148
2	898	115948	1	1				116148
0	899	116768	1	2				116968
1	900	116768	1	2				116968
2	901	116768	1	2				116968
0	902	117587	1	3				117787
1	903	117587	1	3				117787
2	904	117587	1	3				117787
0	905	118406	1	4				118606
1	906	118406	1	4				118606
2	907	118406	1	4				118606
0	908	119225	1	1				119425
1	909	119225	1	1				119425
2	910	119225	1	1				119425
0	911	120044	1	2				120244
1	912	120044	1	2				120244
2	913	120044	1	2				120244
0	914	120864	0	4				121064
1	915	120864	0	4				121064
2	916	120864	0	4				121064
0	917	121683	0	2				121883
1	918	121683	0	2				121883
2	919	121683	0	2				121883
0	920	122502	0	3				122702
1	921	122502	0	3				122702
2	922	122502	0	3				122702
0	923	122912	0	1				123112
1	924	122912	0	1				123112
2	925	122912	0	1				123112
0	926	123321	0	3				123521
1	927	123321	0	3				123521
2	928	123321	0	3				123521
0	929	124140	1	3				124340
1	930	124140	1	3				124340
2	931	124140	1	3				124340
0	932	124960	1	4				125160
1	933	124960	1	4				125160
2	934	124960	1	4				125160
0	935	125779	1	1				125979
1	936	125779	1	1				125979
2	937	125779	1	1				125979
0	938	126598	1	2				126798
1	939	126598	1	2				126798
2	940	126598	1	2				126798
0	941	127417	1	3				127617
1	942	127417	1	3				127617
2	943	127417	1	3				127617
0	944	128236	1	2				128436
1	945	128236	1	2				128436
2	946	128236	1	2				128436
0	947	129056	1	2				129256
1	948	129056	1	2				129256
2	949	129056	1	2				129256
0	950	129875	1	1				130075
1	951	129875	1	1				130075
2	952	129875	1	1				130075
0	953	130694	0	2				130894
1	954	130694	0	2				130894
2	955	130694	0	2				130894
0	956	131513	0	1				131713
1	957	131513	0	1				131713
2	958	131513	0	1				131713
0	959	132332	0	3				132532
0	960	132332	0	4				132532
1	961	132332	0	3				132532
1	962	132332	0	4				132532
2	963	132332	0	3				132532
2	964	132332	0	4				132532
0	965	133152	1	3				133352
0	966	133152	1	4				133352
1	967	133152	1	3				133352
1	968	133152	1	4				133352
2	969	133152	1	3				133352
2	970	133152	1	4				133352
StatSong complete.
